LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
BEL	HOUSECOST	NOMINAL	IDX2015	A	1979	21.60998519	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1980	21.77841273	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1981	20.59758924	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1982	19.84515753	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1983	19.52294833	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1984	19.91838689	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1985	20.21130435	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1986	21.15596314	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1987	22.50887563	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1988	24.32130238	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1989	27.69351457	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1990	30.62635058	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1991	31.92983325	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1992	34.05714627	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1993	35.86774228	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1994	38.16531356	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1995	39.88986508	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1996	40.7558023	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1997	41.73707577	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1998	44.386148	
BEL	HOUSECOST	NOMINAL	IDX2015	A	1999	47.54050284	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2000	50.11451497	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2001	52.54206837	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2002	55.90512689	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2003	59.76065288	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2004	64.95261476	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2005	72.53625	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2006	79.61525	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2007	85.81875	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2008	89.60525	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2009	89.183	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2010	91.9775	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2011	95.67575	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2012	97.8135	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2013	98.962	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2014	98.417	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2015	100	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2016	102.6405	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2017	106.37275	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2018	109.41525	
BEL	HOUSECOST	NOMINAL	IDX2015	A	2019	113.77875	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1970	74.46102051	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1971	67.2108897	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1972	65.08854484	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1973	65.8647598	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1974	64.71764556	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1975	66.57592382	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1976	69.71040966	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1977	76.41694142	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1978	79.69293362	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1979	81.13981953	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1980	73.52513196	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1981	64.46929964	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1982	58.93665069	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1983	54.89321113	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1984	53.33796299	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1985	51.41282017	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1986	50.72503226	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1987	53.22566778	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1988	55.24313274	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1989	58.84760158	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1990	60.06749966	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1991	58.87822525	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1992	59.93700572	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1993	61.27726171	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1994	62.63559438	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1995	60.92323845	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1996	62.20154385	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1997	62.5582778	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1998	64.57254259	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	1999	67.30773209	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2000	67.85197688	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2001	67.98311582	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2002	71.85092547	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2003	76.09554908	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2004	81.32060557	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2005	87.90311083	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2006	92.11262929	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2007	95.0627012	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2008	94.98019464	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2009	95.14549782	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2010	97.98788875	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2011	100.2281814	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2012	100.3122341	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2013	100.6689704	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2014	99.38348361	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2015	100	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2016	99.97892175	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2017	100.2197512	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2018	100.6778437	
BEL	HOUSECOST	PRICEINCOME	IDX2015	A	2019	101.1202687	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1977	66.55961171	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1978	69.35408576	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1979	70.97116168	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1980	66.59814954	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1981	57.10242831	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1982	50.85929703	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1983	45.90122835	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1984	44.52866053	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1985	43.04346298	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1986	43.4236934	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1987	44.31255684	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1988	46.19051782	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1989	50.71647268	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1990	54.35684969	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1991	55.01660043	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1992	55.42697479	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1993	55.43968179	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1994	56.42446654	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1995	57.32394416	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1996	57.15398038	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1997	57.55699725	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1998	60.50548254	
BEL	HOUSECOST	PRICERENT	IDX2015	A	1999	63.87047538	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2000	66.33976324	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2001	68.23517243	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2002	70.80413434	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2003	74.0532794	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2004	78.9789088	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2005	86.4775452	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2006	91.72317826	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2007	96.98239047	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2008	99.30962495	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2009	96.82882885	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2010	98.69569681	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2011	101.4792527	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2012	102.174646	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2013	102.0316302	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2014	99.38435031	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2015	100	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2016	101.6840736	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2017	104.2565556	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2018	106.146619	
BEL	HOUSECOST	PRICERENT	IDX2015	A	2019	109.202463	
BEL	HOUSECOST	REAL	IDX2015	A	1970	37.69953083	
BEL	HOUSECOST	REAL	IDX2015	A	1971	35.51988469	
BEL	HOUSECOST	REAL	IDX2015	A	1972	36.57816096	
BEL	HOUSECOST	REAL	IDX2015	A	1973	39.40339956	
BEL	HOUSECOST	REAL	IDX2015	A	1974	40.18273929	
BEL	HOUSECOST	REAL	IDX2015	A	1975	41.26787095	
BEL	HOUSECOST	REAL	IDX2015	A	1976	46.37992204	
BEL	HOUSECOST	REAL	IDX2015	A	1977	50.39129981	
BEL	HOUSECOST	REAL	IDX2015	A	1978	53.99080198	
BEL	HOUSECOST	REAL	IDX2015	A	1979	56.36002929	
BEL	HOUSECOST	REAL	IDX2015	A	1980	51.3252096	
BEL	HOUSECOST	REAL	IDX2015	A	1981	45.18666972	
BEL	HOUSECOST	REAL	IDX2015	A	1982	40.61436591	
BEL	HOUSECOST	REAL	IDX2015	A	1983	37.31825388	
BEL	HOUSECOST	REAL	IDX2015	A	1984	36.0588238	
BEL	HOUSECOST	REAL	IDX2015	A	1985	34.85197855	
BEL	HOUSECOST	REAL	IDX2015	A	1986	36.34206063	
BEL	HOUSECOST	REAL	IDX2015	A	1987	38.03606481	
BEL	HOUSECOST	REAL	IDX2015	A	1988	40.62115965	
BEL	HOUSECOST	REAL	IDX2015	A	1989	44.54819182	
BEL	HOUSECOST	REAL	IDX2015	A	1990	47.96038695	
BEL	HOUSECOST	REAL	IDX2015	A	1991	48.63142688	
BEL	HOUSECOST	REAL	IDX2015	A	1992	50.9366652	
BEL	HOUSECOST	REAL	IDX2015	A	1993	52.31105071	
BEL	HOUSECOST	REAL	IDX2015	A	1994	54.43404185	
BEL	HOUSECOST	REAL	IDX2015	A	1995	56.02899402	
BEL	HOUSECOST	REAL	IDX2015	A	1996	56.88531033	
BEL	HOUSECOST	REAL	IDX2015	A	1997	57.43153013	
BEL	HOUSECOST	REAL	IDX2015	A	1998	60.39887789	
BEL	HOUSECOST	REAL	IDX2015	A	1999	64.44535369	
BEL	HOUSECOST	REAL	IDX2015	A	2000	65.71789521	
BEL	HOUSECOST	REAL	IDX2015	A	2001	67.32980648	
BEL	HOUSECOST	REAL	IDX2015	A	2002	70.90166679	
BEL	HOUSECOST	REAL	IDX2015	A	2003	74.67242944	
BEL	HOUSECOST	REAL	IDX2015	A	2004	79.17421506	
BEL	HOUSECOST	REAL	IDX2015	A	2005	85.96650667	
BEL	HOUSECOST	REAL	IDX2015	A	2006	91.82366099	
BEL	HOUSECOST	REAL	IDX2015	A	2007	96.40098902	
BEL	HOUSECOST	REAL	IDX2015	A	2008	97.5626787	
BEL	HOUSECOST	REAL	IDX2015	A	2009	97.90437793	
BEL	HOUSECOST	REAL	IDX2015	A	2010	99.1093959	
BEL	HOUSECOST	REAL	IDX2015	A	2011	100.2372123	
BEL	HOUSECOST	REAL	IDX2015	A	2012	100.4529733	
BEL	HOUSECOST	REAL	IDX2015	A	2013	100.561647	
BEL	HOUSECOST	REAL	IDX2015	A	2014	99.26254247	
BEL	HOUSECOST	REAL	IDX2015	A	2015	100	
BEL	HOUSECOST	REAL	IDX2015	A	2016	101.1918955	
BEL	HOUSECOST	REAL	IDX2015	A	2017	102.8627743	
BEL	HOUSECOST	REAL	IDX2015	A	2018	103.8670861	
BEL	HOUSECOST	REAL	IDX2015	A	2019	106.5053362	
BEL	HOUSECOST	RENT	IDX2015	A	1977	26.79607706	
BEL	HOUSECOST	RENT	IDX2015	A	1978	28.73270852	
BEL	HOUSECOST	RENT	IDX2015	A	1979	30.44984006	
BEL	HOUSECOST	RENT	IDX2015	A	1980	32.75167882	
BEL	HOUSECOST	RENT	IDX2015	A	1981	36.09750352	
BEL	HOUSECOST	RENT	IDX2015	A	1982	39.03362008	
BEL	HOUSECOST	RENT	IDX2015	A	1983	42.55125181	
BEL	HOUSECOST	RENT	IDX2015	A	1984	44.74093086	
BEL	HOUSECOST	RENT	IDX2015	A	1985	46.95688352	
BEL	HOUSECOST	RENT	IDX2015	A	1986	48.71585615	
BEL	HOUSECOST	RENT	IDX2015	A	1987	50.79512631	
BEL	HOUSECOST	RENT	IDX2015	A	1988	52.64442645	
BEL	HOUSECOST	RENT	IDX2015	A	1989	54.59118659	
BEL	HOUSECOST	RENT	IDX2015	A	1990	56.34124673	
BEL	HOUSECOST	RENT	IDX2015	A	1991	58.03604185	
BEL	HOUSECOST	RENT	IDX2015	A	1992	61.44999461	
BEL	HOUSECOST	RENT	IDX2015	A	1993	64.69221485	
BEL	HOUSECOST	RENT	IDX2015	A	1994	67.63968007	
BEL	HOUSECOST	RENT	IDX2015	A	1995	69.58644022	
BEL	HOUSECOST	RENT	IDX2015	A	1996	71.30804535	
BEL	HOUSECOST	RENT	IDX2015	A	1997	72.50974794	
BEL	HOUSECOST	RENT	IDX2015	A	1998	73.3564655	
BEL	HOUSECOST	RENT	IDX2015	A	1999	74.43128308	
BEL	HOUSECOST	RENT	IDX2015	A	2000	75.54151817	
BEL	HOUSECOST	RENT	IDX2015	A	2001	77.00102828	
BEL	HOUSECOST	RENT	IDX2015	A	2002	78.95080592	
BEL	HOUSECOST	RENT	IDX2015	A	2003	80.69355855	
BEL	HOUSECOST	RENT	IDX2015	A	2004	82.23293867	
BEL	HOUSECOST	RENT	IDX2015	A	2005	83.86897379	
BEL	HOUSECOST	RENT	IDX2015	A	2006	86.79314401	
BEL	HOUSECOST	RENT	IDX2015	A	2007	88.48653914	
BEL	HOUSECOST	RENT	IDX2015	A	2008	90.22924177	
BEL	HOUSECOST	RENT	IDX2015	A	2009	92.10692941	
BEL	HOUSECOST	RENT	IDX2015	A	2010	93.19247699	
BEL	HOUSECOST	RENT	IDX2015	A	2011	94.28126207	
BEL	HOUSECOST	RENT	IDX2015	A	2012	95.73539718	
BEL	HOUSECOST	RENT	IDX2015	A	2013	96.99554477	
BEL	HOUSECOST	RENT	IDX2015	A	2014	99.02761743	
BEL	HOUSECOST	RENT	IDX2015	A	2015	100	
BEL	HOUSECOST	RENT	IDX2015	A	2016	100.9408826	
BEL	HOUSECOST	RENT	IDX2015	A	2017	102.0304577	
BEL	HOUSECOST	RENT	IDX2015	A	2018	103.0804327	
BEL	HOUSECOST	RENT	IDX2015	A	2019	104.1894578	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1970	5.431383122	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1971	5.724224734	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1972	6.193876378	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1973	7.497850352	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1974	9.558792269	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1975	10.66938027	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1976	11.95677831	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1977	12.54246153	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1978	13.17787258	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1979	14.54815032	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1980	16.41078051	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1981	18.80387403	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1982	17.76597229	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1983	18.77468547	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1984	18.66983575	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1985	19.67496939	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1986	22.8821107	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1987	26.56533026	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1988	31.21134266	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1989	35.26045214	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1990	34.2707821	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1991	35.77516893	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1992	36.71497092	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1993	37.51013922	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1994	38.78208123	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1995	36.97697249	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1996	36.96754297	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1997	37.88492684	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1998	37.39418272	
CAN	HOUSECOST	NOMINAL	IDX2015	A	1999	38.42494461	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2000	40.06742564	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2001	41.96167384	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2002	45.34398588	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2003	49.12528893	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2004	53.15883871	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2005	57.40722979	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2006	64.12245955	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2007	71.53208713	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2008	75.43711576	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2009	73.33378092	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2010	79.86294275	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2011	83.82935461	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2012	87.86434306	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2013	90.12497243	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2014	94.88409119	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2015	100	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2016	109.9479202	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2017	123.2589701	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2018	128.2430009	
CAN	HOUSECOST	NOMINAL	IDX2015	A	2019	129.7440127	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1970	71.08848229	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1971	68.84188647	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1972	65.64590569	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1973	67.6224726	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1974	73.85823313	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1975	71.15218216	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1976	72.35811255	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1977	69.67370466	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1978	65.21820966	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1979	65.78466752	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1980	66.79161162	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1981	67.69757607	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1982	58.47025448	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1983	59.38778266	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1984	54.73311975	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1985	53.87307161	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1986	60.12133886	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1987	66.54783961	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1988	72.8314471	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1989	77.15762046	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1990	72.18166304	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1991	73.60617231	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1992	74.20596448	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1993	74.15441216	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1994	76.21367413	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1995	71.51325532	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1996	70.93588536	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1997	70.78716557	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1998	67.52204449	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	1999	66.37800135	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2000	65.42093849	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2001	66.32275992	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2002	69.52125897	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2003	73.426735	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2004	76.37456691	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2005	79.69686711	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2006	84.24936	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2007	89.91507718	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2008	90.78558768	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2009	87.80004659	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2010	92.36892499	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2011	93.7335831	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2012	95.56793516	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2013	95.16623958	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2014	97.93601559	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2015	100	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2016	110.9124996	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2017	120.025378	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2018	122.2365464	
CAN	HOUSECOST	PRICEINCOME	IDX2015	A	2019	120.0262992	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1970	19.88568694	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1971	20.57617059	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1972	21.96935056	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1973	26.11825951	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1974	32.35616296	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1975	34.25724805	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1976	35.84696154	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1977	35.34182885	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1978	35.25791515	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1979	37.17720376	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1980	39.95397158	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1981	42.94246361	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1982	37.29052295	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1983	36.60429048	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1984	34.66382286	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1985	35.0150159	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1986	39.14535615	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1987	43.88123812	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1988	49.58640887	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1989	53.3445887	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1990	49.86072358	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1991	50.29885948	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1992	50.2411372	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1993	50.26076763	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1994	51.12166773	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1995	48.05149961	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1996	47.43102239	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1997	48.03206667	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1998	46.89989826	
CAN	HOUSECOST	PRICERENT	IDX2015	A	1999	47.69889151	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2000	49.1959728	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2001	50.70169931	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2002	53.7216406	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2003	57.33495511	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2004	61.40857445	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2005	65.77609378	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2006	72.76725949	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2007	79.93665538	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2008	82.8816589	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2009	79.37187934	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2010	85.39757044	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2011	88.64851525	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2012	91.63659282	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2013	92.50018073	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2014	95.99818996	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2015	100	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2016	109.2232685	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2017	121.6742997	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2018	125.1738746	
CAN	HOUSECOST	PRICERENT	IDX2015	A	2019	123.274202	
CAN	HOUSECOST	REAL	IDX2015	A	1970	31.22308047	
CAN	HOUSECOST	REAL	IDX2015	A	1971	31.85570114	
CAN	HOUSECOST	REAL	IDX2015	A	1972	32.90898903	
CAN	HOUSECOST	REAL	IDX2015	A	1973	37.15283434	
